path,sentence
common_voice_id_25129514.mp3,obat ini tidak memiliki efek samping yang berbahaya
common_voice_id_25129529.mp3,apakah orang tuamu setuju kamu menjadi pramugari
common_voice_id_25129531.mp3,di atas meja pak guru ada dua buah kamus dan sebuah majalah
common_voice_id_25129547.mp3,dengan melihat mukamu saja saya tau bahwa kamu mempunyai berita bagus
common_voice_id_25129548.mp3,tom sekarang menyadari mary tidak sedang bercanda
common_voice_id_25129549.mp3,kata itu netral tafsir manusia membuatnya memihak
common_voice_id_25129550.mp3,pulau itu mudah dijangkau dengan perahu
common_voice_id_25129551.mp3,bila kamu pergi lebih awal mungkin kamu bisa menghindari kemacetan yang parah ini
common_voice_id_25129567.mp3,belajar tentang budaya asing itu menyenangkan
common_voice_id_25129568.mp3,karena penghangatnya mati segera saya hidupkan
common_voice_id_25129569.mp3,senyum adalah ibadah
common_voice_id_25129570.mp3,sedang asik menyusuri jalan gelap ini tibatiba seorang kakek meneriakki kami
common_voice_id_25129571.mp3,saya mematikan komputer
common_voice_id_25129584.mp3,tom menghargai kerja keras mary
common_voice_id_25129585.mp3,ideidenya selalu segar
common_voice_id_25129587.mp3,saya baru bangun lima menit lagi saya siap
common_voice_id_25129589.mp3,ya udah mau kemana nih
common_voice_id_25129596.mp3,dua kata perbaris
common_voice_id_25129597.mp3,saudaraku adalah seorang guru
common_voice_id_25129599.mp3,tom berlari kembali menuruni tangga
common_voice_id_25129609.mp3,kantornya dekat dengan kantor saya
common_voice_id_25129610.mp3,uang telah menghilang
common_voice_id_25129629.mp3,di kelas ada komputer baru
common_voice_id_25129631.mp3,kamu membutuhkan sedikit keberanian untuk menyatakan cinta padanya
common_voice_id_25129632.mp3,tak ada apapun yang kulihat tentang dia kecuali namanya
common_voice_id_25129651.mp3,aku harus menyelesaikan pekerjaan itu pada tanggal yang ditentukan
common_voice_id_25129653.mp3,pak matsui sudah tinggal di luar negeri selama tiga tahun
common_voice_id_25129654.mp3,kapal akan berlabuh di cadiz
common_voice_id_25129655.mp3,lampu sudah dimatikan
common_voice_id_25129661.mp3,banyak terdapat gereja disini
common_voice_id_25129663.mp3,dimana ada kemauan disitu ada jalan
common_voice_id_25129664.mp3,saya memberikan hadiah ulang tahun kepada ibu saya
common_voice_id_25129669.mp3,italy adalah negara yang paling indah
common_voice_id_25129671.mp3,saya suka makan rendang
common_voice_id_25129673.mp3,kalau mau datang ke rumahku tolong telepon dulu
common_voice_id_25129674.mp3,ikhlas itu urusan hamba denga tuhannya
common_voice_id_25129694.mp3,tom tidak mengenal siapasiapa
common_voice_id_25129696.mp3,membantu sesama manusia
common_voice_id_25129697.mp3,karena besok hujan saya akan pergi ke sekolah dengan bus
common_voice_id_25129699.mp3,ya udah kamu kasih aja dia jadwal buat kapan harus datang
common_voice_id_25129700.mp3,internet sehat pedoman berinternet sehat aman nyaman dan bertanggung jawab
common_voice_id_25129714.mp3,saya tidak mengetahui cara penggunaan komputer ini
common_voice_id_25129715.mp3,yang mana yang paling enak
common_voice_id_25129716.mp3,dia membuat penemuan ilmiah penting
common_voice_id_25129717.mp3,aksara myanmar sangat indah
common_voice_id_25248193.mp3,menambah kata ke dalam kalimat
common_voice_id_25248194.mp3,tolong tutup pintu di belakangmu
common_voice_id_25248195.mp3,polisi itu mengejarmu
common_voice_id_25248196.mp3,mereka semua sedang sibuk
common_voice_id_25248198.mp3,apa yang kamu lakukan lebih penting daripada apa yang kamu katakan
common_voice_id_25248200.mp3,tom mungkin tidak akan pernah mempercayaiku lagi
common_voice_id_25248202.mp3,apakah anda ingin membayar dengan kartu kredit
common_voice_id_25248220.mp3,tom terlihat bersimpati
common_voice_id_25248221.mp3,rumah sakit itu tutup pada hari rabu dan minggu
common_voice_id_25248222.mp3,harga beras diatur pemerintah
common_voice_id_25248229.mp3,saya membeli buku jalanjalan di toko buku
common_voice_id_25248231.mp3,setelah selesai dipakai komputer harap dimatikan
common_voice_id_25248232.mp3,bagaimana wawancara anda telah berjalan
common_voice_id_25248253.mp3,ada di lantai tiga bangunan ini
common_voice_id_25248255.mp3,mereka belum pulang ke rumah
common_voice_id_25248256.mp3,saya malu telah melakukan hal tersebut
common_voice_id_25248287.mp3,di atas meja ada buku
common_voice_id_25248289.mp3,aku ingin kembali ke desamu
common_voice_id_25248290.mp3,setelah keluar dari stasiun jalan lurus mengikuti jalan itu
common_voice_id_25248291.mp3,saya mohon bantuannya
common_voice_id_25248298.mp3,tom suka berkeliling sendiri
common_voice_id_25248301.mp3,tom kehilangan semua uangnya
common_voice_id_25248328.mp3,saya akan menghubungi anda setelah sampai di rumah
common_voice_id_25248329.mp3,satu hari itu sangat singkat
common_voice_id_25248330.mp3,saya punya dua ikan merah
common_voice_id_25248332.mp3,dari mana asalmu
common_voice_id_25248344.mp3,apa di sini saya bisa tukar yen ke dolar
common_voice_id_25248345.mp3,jika dia bertanya saya akan berikan jika tidak tidak
common_voice_id_25248346.mp3,selain itu bahasa gaul juga menciptakan kosakata baru yang terbentuk melalui kaidahkaidah tertentu
common_voice_id_25248347.mp3,saya sering jatuh tapi saya tidak pernah menyerah
common_voice_id_25248358.mp3,aku mengantuk karena kelamaan menunggu
common_voice_id_25248359.mp3,jangan lupa pekerjaan rumah
common_voice_id_25248361.mp3,jim tergelincir dijalan yang membeku dan terluka
common_voice_id_25248362.mp3,para pengendara harus memperhatikan rambu lalu lintas
common_voice_id_25248384.mp3,bumi adalah salah satu planet
common_voice_id_25248385.mp3,dia bermain biola dengan bagus
common_voice_id_25248387.mp3,berapa lama waktu yang dibutuhkan
common_voice_id_25248394.mp3,apakah kamu tahu siapa duta besar inggris untuk jepang
common_voice_id_25248396.mp3,aku akan pergi
common_voice_id_25248397.mp3,tahun lalu tahun yang baik
common_voice_id_25248399.mp3,sikapnya padaku berbeda dari biasanya
common_voice_id_25248401.mp3,jangan kemanamana saya akan kembali dua jam lagi
common_voice_id_25248413.mp3,aku ingin mati
common_voice_id_25248416.mp3,apakah bisa menelepon ke luar negeri dengan telepon itu
common_voice_id_25248423.mp3,tom pergi ke sekolah bersama dengan anak lakilaki saya
common_voice_id_25248424.mp3,dia mulai merasa sakit
common_voice_id_25248425.mp3,saya belanja bersama teman dan masuk ke kedai kopi
common_voice_id_25248426.mp3,tom mungkin akan berubah pikiran nanti
common_voice_id_25248427.mp3,tom menemui pacarnya di kafe siang ini
common_voice_id_25248438.mp3,tom berkata dia ingin menguasai dunia
common_voice_id_25248439.mp3,tak terpikir bisa berjumpa denganmu
common_voice_id_25248441.mp3,siapa yang menggambar itu
common_voice_id_25248448.mp3,saya sedang menulis surat
common_voice_id_25248449.mp3,tom membaca catatan dari mary dan menyerahkannya kepada john
common_voice_id_25248451.mp3,kencangkan sabuk pengaman ketika kau mengendarai mobil
common_voice_id_25248453.mp3,ranjang ini tampak kokoh
common_voice_id_25248455.mp3,saat berada di sana saya belajar bahasa inggris
common_voice_id_25248457.mp3,silakan dimakan
common_voice_id_25248464.mp3,biarkan rasa yang memilih
common_voice_id_25248466.mp3,dia menginginkan anak tetapi saya tidak
common_voice_id_25248467.mp3,dia tinggal di hutan seorang diri
common_voice_id_25248468.mp3,apakah anda tidak berfikir ini beresiko
common_voice_id_25248469.mp3,kemarin saya mendengar berita menarik dari teman saya
common_voice_id_25248470.mp3,pulau itu bagaikan surga bagi anakanak
common_voice_id_25248471.mp3,jangan menakutnakutiku seperti itu
common_voice_id_25248481.mp3,tom menawarkan kursinya kepada seorang nenek
common_voice_id_25248498.mp3,setelah tamat sekolah saya ingin menjadi penata rambut
common_voice_id_25248499.mp3,bagaimana supaya bisa menghafal huruf kanji
common_voice_id_25248500.mp3,perusahaan itu membuat mobil
common_voice_id_25248514.mp3,saya bermaksud jalanjalan ke eropa dengan teman
common_voice_id_25248517.mp3,tuhan memberi tuhan mengambilnya
common_voice_id_25248519.mp3,setelah memberikan kuliah dia mengadakan wawancara dengan beberapa murid
common_voice_id_25248522.mp3,hei apa yang akan kita lakukan besok
common_voice_id_25248533.mp3,padi menunduk
common_voice_id_25248537.mp3,dia siswa miskin
common_voice_id_25248553.mp3,mengapa burung ini disebut robin redbreast
common_voice_id_25248554.mp3,banyak rumah berjejer di seberang jalan
common_voice_id_25248555.mp3,beberapa hari lalu kami menerima telepon dari pria yang istrinya akan melahirkan
common_voice_id_25248556.mp3,tong sampah itu sudah diangkut
common_voice_id_25248557.mp3,dia telah berjanji akan memberi tahu kita
common_voice_id_25248571.mp3,saya pergi ke sekolah dengan bus
common_voice_id_25248572.mp3,merauke adalah kota paling timur di indonesia
common_voice_id_25248574.mp3,jika dalam keadaan darurat pecahkan kaca
common_voice_id_25248575.mp3,saya mau mengecek kebenaran cerita itu
common_voice_id_25248583.mp3,saya adalah seekor burung
common_voice_id_25248585.mp3,saya membantu anak kecil yang tersesat di mal
common_voice_id_25248604.mp3,makan yang banyak
common_voice_id_25248605.mp3,dia homo
common_voice_id_25248607.mp3,gempa bisa terjadi kapan saja
common_voice_id_25248628.mp3,beberapa orang berpikir makan dirumah lebih baik bagimu daripada makan diluar
common_voice_id_25248629.mp3,sepatumu ada di sini
common_voice_id_25248630.mp3,di halaman rumahku dulu ada kebun sayur
common_voice_id_25248631.mp3,jangan membuatku tertawa
common_voice_id_25248632.mp3,mengapa kamu terlihat begitu sedih
common_voice_id_25248633.mp3,hari ini aku mendapat pelajaran berharga
common_voice_id_25248634.mp3,lift ini berhenti dari lantai dua sampai lantai sembilan
common_voice_id_25248635.mp3,karena kemarin seharian belajar hari ini saya bermain
common_voice_id_25248636.mp3,dia tidak mempunyai keberanian untuk mengatakan kebenaran
common_voice_id_25248658.mp3,empat sehat lima sempurna
common_voice_id_25248659.mp3,saya ingin tahu siapa yang akan datang bersama kita
common_voice_id_25248662.mp3,dia marah pada anaknya
common_voice_id_25248684.mp3,percayakah anda bahwa takdirtakdir kita dipengaruhi oleh bintangbintang
common_voice_id_25248686.mp3,saya adalah seorang pegawai swasta
common_voice_id_25248687.mp3,koneksi internetku terputus
common_voice_id_25248695.mp3,kamu pasti salah hitung
common_voice_id_25248708.mp3,perpustakaan buka dari pukul sembilan pagi sampai pukul delapan malam
common_voice_id_25248710.mp3,semua bajunya dibuat oleh dia sendiri
common_voice_id_25248711.mp3,berharap kau di sini
common_voice_id_25248712.mp3,saya menyukai tantangan
common_voice_id_25248714.mp3,hobiku bermain piano
common_voice_id_25248715.mp3,saat aku dewasa aku ingin menjadi raja
common_voice_id_25248718.mp3,bagaimana dengan wawancara anda
common_voice_id_25248735.mp3,buku ini milikmu
common_voice_id_25248737.mp3,saya menginap di hotel
common_voice_id_25248738.mp3,berapa orang yang ikut bepergian
common_voice_id_25248739.mp3,pernahkan kamu melihat patung liberty
common_voice_id_25248758.mp3,selamat ulang tahun
common_voice_id_25248760.mp3,saya lebih suka biru daripada merah
common_voice_id_25248762.mp3,bukan bukan aku tetapi kamu
common_voice_id_25248781.mp3,saya bosan
common_voice_id_25248782.mp3,hatihati jangan salah jalan pada jalur satu arah
common_voice_id_25248784.mp3,makasih banyak
common_voice_id_25248795.mp3,adik perempuan saya menangis di kamar
common_voice_id_25248796.mp3,banyak orang berbaris di belakang saya
common_voice_id_25248797.mp3,hobiku bermain gitar
common_voice_id_25248819.mp3,hari ini tanggal berapa bulan apa
common_voice_id_25248820.mp3,karena saya sudah mengambil banyak foto saya tidak ada film lagi
common_voice_id_25248821.mp3,sepertinya kamu akan mendapatkan perkerjaan yang kamu impikan selama ini
common_voice_id_25248838.mp3,saya akan membelinya kalau murah
common_voice_id_25248864.mp3,ada banyak bangunan tua yang terkenal di kyoto
common_voice_id_25248865.mp3,aku tidak mendengar beritanya kemarin
common_voice_id_25248866.mp3,saya tidak dapat memahami orang yang memakan makanan sarapan untuk makan malam
common_voice_id_25248867.mp3,malas pangkal bodoh
common_voice_id_25248869.mp3,belajar bahasa asing membosankan
common_voice_id_25248870.mp3,setiap bulan saya menulis surat untuk teman di luar negeri
common_voice_id_25248883.mp3,pulau itu tertutup es dan salju selama musim dingin
common_voice_id_25248884.mp3,sebutan akrab untuk soekarno adalah bung karno
common_voice_id_25248886.mp3,apa yang tidak lazim di suatu tempat bisa menjadi lumrah di tempat lain
common_voice_id_25248887.mp3,andaikan saya ada di paris
common_voice_id_25248890.mp3,tolong ceritakan saya akan benarbenar mendengarkan
common_voice_id_25248894.mp3,tim mana yang menang
common_voice_id_25248897.mp3,buatlah sesuatu yang dapat bermanfaat bagi orang banyak
common_voice_id_25248898.mp3,nasi biasa dimakan dengan sumpit di jepang
common_voice_id_25248901.mp3,saya akan mencari kamar yang lebih murah
common_voice_id_25248902.mp3,tetangga sebelah melihat ke luar jendela saat tom berteriak
common_voice_id_25248904.mp3,ayo pergi dan lihat
common_voice_id_25248906.mp3,pernahkah kau mendengar yang seperti itu
common_voice_id_25248912.mp3,saya ingin menjadi orang dewasa yang terhormat
common_voice_id_25248916.mp3,saya akan tinggal di kota ini mulai tahun depan
common_voice_id_25248923.mp3,untuk alasan inilah saya tidak bisa datang bersamamu
common_voice_id_25248924.mp3,kami akan melakukan pengembalian barang jika barang yang diterima tidak sesuai deskripsi
common_voice_id_25248934.mp3,pak lee tinggal di jepang sendirian
common_voice_id_25248936.mp3,beranak dalam kubur
common_voice_id_25248937.mp3,putraku telah masuk sekolah menengah
common_voice_id_25248942.mp3,perkataannya telah membuat kesan yang dalam terhadap muridmurid
common_voice_id_25248944.mp3,saya menyalakan komputer
common_voice_id_25248945.mp3,dia memenangkan sebuah mobil
common_voice_id_25248946.mp3,dia mengantarkan murid ke sekolah
common_voice_id_25248952.mp3,maaf saya melupakannya
common_voice_id_25248954.mp3,tidak diperbolehkan merokok di ruangan ini
common_voice_id_25248955.mp3,mereka memeriksa apakah ruangan itu kosong
common_voice_id_25248956.mp3,tidak ada salahnya belajar
common_voice_id_25248979.mp3,saya supir tom
common_voice_id_25248980.mp3,hidup itu cuma sebentar dan sementara
common_voice_id_25248981.mp3,pikir dulu lalu ngomong
common_voice_id_25248982.mp3,mendingan naik ojek daripada bus
common_voice_id_25248983.mp3,saya bermain piano di konser bulan depan
common_voice_id_25248986.mp3,saya memasak dengan memasukkan gula dan garam
common_voice_id_25249007.mp3,minggu lalu adalah hari ulang tahun ibu saya
common_voice_id_25249008.mp3,karena sudah jam setengah delapan saya harus keluar rumah
common_voice_id_25249009.mp3,tom katakan yang sejujurnya
common_voice_id_25249010.mp3,saya tidak pernah mendengarnya berbahasa inggeris
common_voice_id_25249011.mp3,mendengar ucapan semacam itu keluar dari bibir pemuda tujuh belas tahun ini
common_voice_id_25249030.mp3,sepertinya ayahnya sedang masuk rumah sakit
common_voice_id_25249035.mp3,aku tahu dia marah tapi aku tidak berfikir bahwa dia semarah itu
common_voice_id_25249036.mp3,bola sepak itu kempis
common_voice_id_25249070.mp3,tulis alamatmu di sini
common_voice_id_25249082.mp3,pulpenku tidak sebagus milikmu
common_voice_id_25249083.mp3,anda akan jadi lebih pandai berbahasa jepang sedikit demi sedikit kalau belajar
common_voice_id_25249087.mp3,aku sudah mencapai batasku
common_voice_id_25249088.mp3,agenda berikutnya adalah istirahat
common_voice_id_25249105.mp3,ayah ingatkan bahwa kamu seharusnya sudah bisa bertindak dewasa
common_voice_id_25249109.mp3,sepuluh menit lagi pukul lima
common_voice_id_25249111.mp3,pak lee mau minuman yang mana
common_voice_id_25249112.mp3,pada akhirnya tom membuat keputusan yang tepat
common_voice_id_25249113.mp3,dia orang yang tahu banyak hal
common_voice_id_25249114.mp3,tidak ada yang mengerti aku
common_voice_id_25249116.mp3,tidak ada kelas hari ini
common_voice_id_25249127.mp3,kamu lebih suka musim panas atau musim dingin
common_voice_id_25249129.mp3,kami akan mengadakan pesta pada hari ulang tahun pak yamada
common_voice_id_25249130.mp3,minggu depan kakak lakilaki pak lee datang bermain ke jepang
common_voice_id_25249144.mp3,karang gigi sudah masuk di antara jaringan penyangga gigi
common_voice_id_25249145.mp3,ayo pergi ke pasar pada hari minggu
common_voice_id_25249147.mp3,saya tahu anda telah menunggu lama tapi bisakah anda menunggu sebentar lagi
common_voice_id_25249148.mp3,kemanapun kamu menghadap disitu wajah tuhan
common_voice_id_25249149.mp3,dave adalah perenang tercepat dari semua teman sekelasku
common_voice_id_25249162.mp3,saya tidak dapat pergi
common_voice_id_25249163.mp3,jangan menetap di sini
common_voice_id_25249166.mp3,dia menyeberang jalan
common_voice_id_25249172.mp3,tom berlari kembali ke hutan
common_voice_id_25249175.mp3,kenapa tidak kau lepas jasmu
common_voice_id_25249176.mp3,keimutan adalah kebenaran
common_voice_id_25249192.mp3,saya akan memanggil satu taksi
common_voice_id_25249194.mp3,karena kemarin sangat dingin saya masuk angin
common_voice_id_25249204.mp3,sejumlah mahasiswa melakukan aksi damai
common_voice_id_25249207.mp3,kamu harus memilih pekerjaan yang berhubungan dengan bakat dan minatmu
common_voice_id_25249210.mp3,apa yang anda tahu tentang jerman
common_voice_id_25249217.mp3,cepatlah berangkat ia berujar padaku
common_voice_id_25249218.mp3,jikalau barang seorang tiada mau bekerja jangan ia makan
common_voice_id_25249219.mp3,tom takut mati
common_voice_id_25249227.mp3,waktu berlalu begitu cepat
common_voice_id_25249228.mp3,jangan pergi dulu
common_voice_id_25249232.mp3,dengarkan baikbaik maksud perkataan saya
common_voice_id_25249258.mp3,saya hidup di azerbaijan
common_voice_id_25249259.mp3,tom pergi beberapa menit yang lalu
common_voice_id_25249260.mp3,sekarang aku bebas
common_voice_id_25249267.mp3,saya ingin membayar
common_voice_id_25249271.mp3,ayahku tidak mengijinkan aku bepergian
common_voice_id_25249274.mp3,tak terasa mereka sudah berada tak jauh dari tempat tinggal
common_voice_id_25249290.mp3,kalau aku pergi berlibur aku akan menyewa mobil
common_voice_id_25249293.mp3,di taman ada pohon
common_voice_id_25249296.mp3,ke manapun kau pergi aku ikut
common_voice_id_25249297.mp3,tidak boleh merokok di kamar ini
common_voice_id_25249317.mp3,seharusnya kamu menelpon
common_voice_id_25249318.mp3,ginjal adalah organ yang berfungsi untuk menyaring darah manusia
common_voice_id_25249320.mp3,dia begitu berani di hadapan mara bahaya
common_voice_id_25249355.mp3,kita harus mendengarkan perkataan pak guru dengan baik selama pelajaran
common_voice_id_25249358.mp3,siapa orang yang menulis karangan ini tidak ada namanya
common_voice_id_25249367.mp3,dia menolongku
common_voice_id_25249369.mp3,dia terlihat lelah malam ini
common_voice_id_25249371.mp3,tiketnya berlaku selama seminggu
common_voice_id_25249380.mp3,barang ini berat karena beratnya lima kilogram
common_voice_id_25249381.mp3,pada pagi saya tiba di sana saya berjalanjalan dalam hutan oak
common_voice_id_25249382.mp3,kamu dapat menghubunginya dengan menelpon nomor ini
common_voice_id_25249383.mp3,bayi itu belum bisa berjalan
common_voice_id_25249384.mp3,kaus kaki ini kuat dan murah
common_voice_id_25249393.mp3,menurutmu apa arti ini
common_voice_id_25249394.mp3,aku akan membuat kue untuk ulang tahun marry
common_voice_id_25249395.mp3,bagaimana pergi ke lantai tiga
common_voice_id_25249396.mp3,siapa yang menyuruh kamu pulang
common_voice_id_25249397.mp3,magda akan menikah dengan orang spanyol
common_voice_id_25249398.mp3,ini tidak sulit untuk dilakukan
common_voice_id_25249415.mp3,saya tidak mau memakan itu
common_voice_id_25249418.mp3,dia nampaknya amat bahagia
common_voice_id_25249426.mp3,pemerintah mengirimkan barang ke pulau kecil itu dengan helikopter
common_voice_id_25249428.mp3,tom meninggal dengan wajar
common_voice_id_25249440.mp3,terkadang orang membuat keputusan yang tidak masuk akal
common_voice_id_25249443.mp3,apakah kamu punya mobil
common_voice_id_25249444.mp3,tom menyukai sains fiksi
common_voice_id_25249450.mp3,saya suka binatang kecil dan imut
common_voice_id_25249452.mp3,di depan rumahku ada taman umum
common_voice_id_25249453.mp3,dia mengingatkan pada kakekku
common_voice_id_25249470.mp3,laut di sekitar sini kotor
common_voice_id_25249471.mp3,dia masih marah
common_voice_id_25249473.mp3,aku sangat suka lagu ini
common_voice_id_25249479.mp3,idar selalu bertengkar dengan vindy
common_voice_id_25249480.mp3,di belakang stasiun ada supermarket
common_voice_id_25249482.mp3,pak kimura memberikan kue kepada saya
common_voice_id_25249489.mp3,gigi geraham atasnya sudah turun karena bawahnya kosong
common_voice_id_25249490.mp3,apakah anda kenal dengan orang yang berdiri di atas jembatan itu
common_voice_id_25249491.mp3,pesta kemarin menyenangkan tetapi saya sedikit lelah
common_voice_id_25249509.mp3,anjing itu lompat
common_voice_id_25249512.mp3,ujian kemarin sangat sulit
common_voice_id_25249513.mp3,aku benarbenar berterima kasih
common_voice_id_25249519.mp3,tom tidak menyukai ide tersebut
common_voice_id_25249520.mp3,pelajaran hari ini sampai di sini kalau begitu sampai jumpa minggu depan
common_voice_id_25249521.mp3,di sana ada anak lakilaki sedang memanjat pohon
common_voice_id_25249523.mp3,karena itulah dia tidak pergi belajar ke luar negeri
common_voice_id_25249524.mp3,kedua orang tua tom adalah guru
common_voice_id_25249525.mp3,saya menyarankan agar dia pergi sendirian
common_voice_id_25249528.mp3,apa saya masih mampu melakukannya
common_voice_id_25249540.mp3,hari ini lebih berawan dari kemarin
common_voice_id_25249542.mp3,api telah padam dan ruangan itu menjadi dingin
common_voice_id_25249543.mp3,benarkah tom menyangka saya akan mempercayai itu
common_voice_id_25249555.mp3,pak lee ingin bermain tenis
common_voice_id_25249557.mp3,pak matsui pandai memasak
common_voice_id_25249591.mp3,panitia telah menerimal proposal itu
common_voice_id_25249592.mp3,sudah lama sejak saya mengunjungi nenek saya
common_voice_id_25249593.mp3,saya bosan mendengar hal itu
common_voice_id_25249617.mp3,berapa gaji yang harus kubayar tergantung pada kemampuanmu
common_voice_id_25249618.mp3,trafo tersebut rusak dikarenakan meledak
common_voice_id_25249634.mp3,maaf mau tanya perpustakaan di mana
common_voice_id_25249636.mp3,saya pikir itulah masalahnya
common_voice_id_25249644.mp3,bagaimana kabar anda
common_voice_id_25249645.mp3,dia duduk sambil dikelilingi cucucucunya
common_voice_id_25249646.mp3,saya tidak menganggap dia jujur
common_voice_id_25249647.mp3,tom menutup pintu kamar mandi secara keras
common_voice_id_25249648.mp3,aku mengatakan ini dari hati
common_voice_id_25249655.mp3,pada hari senin rabu dan jumat saya ada latihan sepak bola
common_voice_id_25249656.mp3,aku ingin kertas
common_voice_id_25249658.mp3,perempuan itu sangat mencintai ibunya
common_voice_id_25249660.mp3,saya yakin anda tahu apa maksud saya
common_voice_id_25249661.mp3,tom menyadari sekarang adalah waktu untuk pergi
common_voice_id_25249669.mp3,saya memasukkan uang ke dompet
common_voice_id_25249671.mp3,pak kobayashi memakai baju biru
common_voice_id_25249673.mp3,tuhan dan iblis itu mengagumkan
common_voice_id_25249674.mp3,jawab pertanyaan saya apakah kamu melihatnya di sana
common_voice_id_25249678.mp3,apakah anda mau kopi
common_voice_id_25249689.mp3,apakah kita siap
common_voice_id_25249691.mp3,menerima cinta seseorang
common_voice_id_25249699.mp3,tolong perlihatkan kepada saya lengan kamu yang terluka
common_voice_id_25249700.mp3,apakah paris jauh
common_voice_id_25249701.mp3,kemarin seharian saya tidak ada di rumah
common_voice_id_25249703.mp3,mereka menghadirinya
common_voice_id_25249720.mp3,aku tidak bisa menjawab semua pertanyaanmu
common_voice_id_25249723.mp3,tom menarik pintu hingga tertutup dan menguncinya
common_voice_id_25249729.mp3,air sungai ini bersih
common_voice_id_25249731.mp3,pisau itu perlu di asah agar kembali tajam
common_voice_id_25249732.mp3,tom mengambil pisau dan memeriksanya
common_voice_id_25249738.mp3,tom melihat mary memecahkan kaca jendela
common_voice_id_25249739.mp3,saya kira kualitasnya bakal lebih baik dari ini
common_voice_id_25249742.mp3,kendaraan roda dua tidak boleh masuk melalui pintu depan
common_voice_id_25249744.mp3,ia selalu mimpi di siang hari
common_voice_id_25249746.mp3,karena terluka dia memutuskan untuk kembali ke amerika
common_voice_id_25249748.mp3,di depan rumah ada dua orang tak dikenal
common_voice_id_25285721.mp3,malam ini saya menginap di hotel
common_voice_id_25285723.mp3,mau ke bogor atau bekasi
common_voice_id_25301300.mp3,saya tidak dapat membantumu
common_voice_id_25301301.mp3,pak basri mencintai istrinya
common_voice_id_25301302.mp3,saya membeli oleholeh untuk keluarga
common_voice_id_25301303.mp3,mau kamu suka atau tidak kamu harus tetap melakukannya
common_voice_id_25301304.mp3,karena kamarnya gelap saya menyalakan lampu
common_voice_id_25301323.mp3,apakah anda makan dirumah atau makan diluar
common_voice_id_25301341.mp3,ayahnya makan di sana dua kali seminggu
common_voice_id_25301342.mp3,mari kita beristirahat sebentar di dekat sini
common_voice_id_25301344.mp3,tom tidak seharusnya mengucapkan perkataan itu
common_voice_id_25301355.mp3,ada gula ada semut
common_voice_id_25301366.mp3,bepergian naik pesawat adalah paling cepat
common_voice_id_25301367.mp3,karena hari esoknya libur pada hari jumat saya selalu bermain dengan teman
common_voice_id_25301369.mp3,tetap awasi dia
common_voice_id_25301375.mp3,minggu lalu ada pesta pernikahan kakak perempuan saya
common_voice_id_25301377.mp3,mengapa kamu mengatakan itu
common_voice_id_25301379.mp3,kereta itu akan melintasi stasiun motomachi
common_voice_id_25301383.mp3,berapa lama waktu tidur yang kamu butuhkan
common_voice_id_25301395.mp3,saat ini tidak ada lagi yang perlu saya kerjakan
common_voice_id_25301396.mp3,mentega terbuat dari krim
common_voice_id_25301397.mp3,orang itu menakjubkan
common_voice_id_25301398.mp3,setiap jumat dia pergi ke masjid di awal waktu
common_voice_id_25301412.mp3,aku adalah seorang pengembang
common_voice_id_25301413.mp3,tom adalah yang tertinggi di kelasnya
common_voice_id_25301414.mp3,besok saya pergi ke kantor awal
common_voice_id_25301420.mp3,saya ingin belajar di luar negeri
common_voice_id_25301421.mp3,selebaran itu bisa didapatkan dengan gratis
common_voice_id_25301422.mp3,amerika serikat berbatasan dengan kanada
common_voice_id_25301423.mp3,kenapa kami bisa akrab walau beda kelas
common_voice_id_25301424.mp3,jangan berbuat hal konyol
common_voice_id_25301435.mp3,ya nama saya adalah karen smith
common_voice_id_25301437.mp3,dia lebih indah dariku
common_voice_id_25301439.mp3,di bawah kursi ada kucing
common_voice_id_25301445.mp3,cinta pada wanita muda adalah sebuah sajak cinta pada wanita dewasa adalah sebuah filsafat
common_voice_id_25301447.mp3,apakah kamu tahu cara menggunakan mesin ini
common_voice_id_25301448.mp3,bangunkan aku jam delapan
common_voice_id_25301449.mp3,ada bau gas di ruangan ini
common_voice_id_25301451.mp3,untuk melindungi kepala harus memakai helm
common_voice_id_25301452.mp3,saya tidak ingat orang itu
common_voice_id_25301453.mp3,tom tidak takut gagal
common_voice_id_25301461.mp3,pak tanaka orang yang ceria
common_voice_id_25301462.mp3,di atas meja diletakkan kalender
common_voice_id_25301473.mp3,boleh saya minta bon
common_voice_id_25301480.mp3,kamu mengambil kunci yang salah
common_voice_id_25301481.mp3,dia memiliki banyak untang
common_voice_id_25301482.mp3,makan apa kita hari ini
common_voice_id_25301483.mp3,kamu boleh merokok di ruangan ini
common_voice_id_25301484.mp3,pak guru ini ibu saya
common_voice_id_25301491.mp3,kami berangkat besok siang
common_voice_id_25301492.mp3,saya akan membeli baju berwarna kuning
common_voice_id_25301493.mp3,tolong berbicara dengan lebih pelan
common_voice_id_25301494.mp3,karena saya ingin pergi ke seberang sungai saya menyeberang jembatan
common_voice_id_25301510.mp3,berbagai bahasa daerah dan bahasa asing menjadi bahasa serapan dan kemudian menjadi bahasa indonesia
common_voice_id_25301512.mp3,suara aneh pun mulai terdengar dari makhluk  makhluk tersebut
common_voice_id_25301514.mp3,perempuan itu suka burung atau bunga
common_voice_id_25301521.mp3,besok saya akan mengumpulkan karangan kepada guru
common_voice_id_25301523.mp3,saya kadangkadang berbelanja di toko sayur ini
